expr	script_size	op_count	sat_witness_elements	exec_stack	mixed_timelocks	non_malleable	requires_sig	sat_size
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),after(500000001))	195	19	5	3	false	false	false	180
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),multi(2,D,E,F))	294	19	6	3	false	false	false	213
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	228	22	5	3	false	false	false	180
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),after(1))	87	15	3	2	false	false	false	66
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0),after(500000001))	91	15	3	2	false	false	false	66
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),c:pk_h(A)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	148	22	5	2	false	false	false	140
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C)),after(1))	191	19	5	3	false	false	false	180
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C)),after(500000001))	195	19	5	3	false	false	false	180
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C)),multi(2,D,E,F))	294	22	8	3	false	false	false	183
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,A,B,C)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	228	22	6	3	false	false	false	180
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),after(1))	125	19	3	2	false	false	false	66
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),after(500000001))	129	19	3	2	false	false	false	66
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),multi(2,A,B,C))	228	22	6	3	false	false	false	213
or_d(andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	162	22	4	2	false	false	false	99
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),0),multi(2,B,C,D))	176	18	5	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_h(A),multi(2,B,C,D)),multi(2,E,F,G))	280	22	8	3	false	false	true	183
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),0),multi(2,B,C,D))	186	15	5	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),c:pk_k(A),multi(2,B,C,D)),multi(2,E,F,G))	290	19	8	3	false	false	true	183
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi(2,A,B,C),0),multi(2,D,E,F))	260	19	5	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi(2,A,B,C),multi(2,D,E,F)),multi(2,G,I,J))	364	23	8	3	false	false	true	183
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),j:multi(2,A,B,C),or_i(multi(2,D,E,F),0)),multi(2,G,I,J))	368	26	9	3	false	false	true	185
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),0),c:pk_h(D))	176	18	5	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),0),j:multi(2,D,E,F))	260	19	5	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),0),multi(2,D,E,F))	256	15	5	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),c:pk_h(D)),multi(2,E,F,G))	280	19	7	3	false	false	true	215
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),c:pk_k(D)),multi(2,E,F,G))	290	16	6	3	false	false	true	181
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),j:multi(2,D,E,F)),multi(2,G,I,J))	364	20	6	3	false	false	true	181
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),multi(2,D,E,F)),c:pk_h(G))	280	19	7	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),multi(2,D,E,F)),c:pk_k(G))	290	16	6	3	false	false	true	180
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),multi(2,D,E,F)),j:multi(2,G,I,J))	364	23	8	3	false	false	true	183
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),multi(2,D,E,F)),multi(2,G,I,J))	360	19	8	3	false	false	true	183
or_d(andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C),or_i(0,multi(2,D,E,F))),multi(2,G,I,J))	364	22	9	3	false	false	true	184
or_d(c:andor(c:pk_h(A),pk_h(B),pk_h(C)),multi(2,D,E,F))	185	21	8	3	false	true	true	217
or_d(c:andor(c:pk_k(A),pk_k(B),pk_k(C)),c:pk_k(D))	145	9	4	1	false	true	true	146
or_d(c:andor(jc:pk_h(A),pk_h(B),pk_h(C)),multi(2,D,E,F))	189	25	7	3	false	false	true	214
or_d(c:andor(multi(2,A,B,C),pk_h(D),pk_h(E)),multi(2,F,G,I))	265	21	9	3	false	true	true	254
or_d(c:andor(multi(2,A,B,C),pk_h(D),pk_k(E)),multi(2,F,G,I))	275	18	8	3	false	true	true	254
or_d(c:andor(multi(2,A,B,C),pk_k(D),pk_h(E)),multi(2,F,G,I))	275	18	9	3	false	true	true	220
or_d(c:andor(multi(2,A,B,C),pk_k(D),pk_k(E)),multi(2,F,G,I))	285	15	8	3	false	true	true	220
or_d(c:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),pk_h(A),pk_h(B)),after(500000001))	100	18	4	2	false	false	false	140
or_d(c:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),pk_k(A),pk_h(B)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	143	18	5	2	false	false	false	140
or_d(c:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),pk_k(A),pk_k(B)),after(500000001))	120	12	3	2	false	false	false	106
or_d(c:andor(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),pk_k(A),pk_k(B)),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	153	15	4	2	false	false	false	106
or_d(c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_h(B)),c:pk_h(C))	119	21	6	2	false	false	true	175
or_d(c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_h(B)),multi(2,C,D,E))	199	21	7	3	false	false	true	215
or_d(c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(A),pk_k(B)),multi(2,C,D,E))	209	18	6	3	false	false	true	181
or_d(c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A),pk_h(B)),multi(2,C,D,E))	209	18	7	3	false	false	true	215
or_d(c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_k(A),pk_k(B)),multi(2,C,D,E))	219	15	6	3	false	false	true	181
or_d(c:pk_h(A),and_b(after(1),ac:pk_k(B)))	68	12	4	2	false	true	true	108
or_d(c:pk_h(A),and_b(after(1),a:multi(2,B,C,D)))	138	15	6	4	false	true	true	182
or_d(c:pk_h(A),and_b(after(500000001),a:multi(2,B,C,D)))	142	15	6	4	false	true	true	182
or_d(c:pk_h(A),and_b(c:pk_k(B),ac:pk_k(C)))	101	12	5	2	false	true	true	181
or_d(c:pk_h(A),and_b(multi(2,B,C,D),a:after(1)))	138	15	6	3	false	true	true	182
or_d(c:pk_h(A),and_b(multi(2,B,C,D),a:after(500000001)))	142	15	6	3	false	true	true	182
or_d(c:pk_h(A),and_b(multi(2,B,C,D),a:multi(2,E,F,G)))	241	18	9	4	false	true	true	329
or_d(c:pk_h(A),and_b(multi(2,B,C,D),a:or_d(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),after(500000001))))	184	22	7	3	false	false	true	215
or_d(c:pk_h(A),and_b(multi(2,B,C,D),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	175	18	7	3	false	true	true	215
or_d(c:pk_h(A),and_b(multi(2,B,C,D),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	174	17	7	3	false	true	true	215
or_d(c:pk_h(A),and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi(2,B,C,D)))	175	18	7	4	false	true	true	215
or_d(c:pk_h(A),andor(c:pk_h(B),after(1),multi(2,C,D,E)))	163	19	8	3	false	true	true	217
or_d(c:pk_h(A),andor(c:pk_h(B),after(500000001),c:pk_h(C)))	87	19	7	2	false	true	true	177
or_d(c:pk_h(A),andor(c:pk_k(B),after(500000001),c:pk_h(C)))	97	16	6	2	false	true	true	143
or_d(c:pk_h(A),andor(multi(2,B,C,D),after(1),multi(2,E,F,G)))	243	19	9	3	false	true	true	185
or_d(c:pk_h(A),andor(multi(2,B,C,D),after(500000001),j:multi(2,E,F,G)))	251	23	9	3	false	true	true	185
or_d(c:pk_h(A),andor(multi(2,B,C,D),after(500000001),multi(2,E,F,G)))	247	19	9	3	false	true	true	185
or_d(c:pk_h(A),andor(multi(2,B,C,D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),0))	176	18	7	3	false	true	true	215
or_d(c:pk_h(A),andor(multi(2,B,C,D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,E,F,G)))	280	22	9	3	false	true	true	215
or_d(c:pk_h(A),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D),0))	176	18	7	3	false	false	true	215
or_d(c:pk_h(A),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D),multi(2,E,F,G)))	280	19	7	3	false	false	true	215
or_d(c:pk_h(A),and_v(v:multi(2,B,C,D),after(500000001)))	139	12	6	3	false	true	true	182
or_d(c:pk_h(A),and_v(v:multi(2,B,C,D),multi(2,E,F,G)))	238	15	9	3	false	true	true	329
or_d(c:pk_h(A),and_v(v:multi(2,B,C,D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	172	15	7	3	false	true	true	215
or_d(c:pk_h(A),and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,B,C,D)))	172	15	7	3	false	true	true	215
or_d(c:pk_h(A),c:andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),pk_h(B),pk_h(C)))	119	21	6	2	false	false	true	175
or_d(c:pk_h(A),c:and_v(v:after(1),pk_h(B)))	56	13	5	2	false	true	true	142
or_d(c:pk_h(A),c:pk_h(B))	53	11	5	2	false	true	true	142
or_d(c:pk_h(A),c:pk_k(B))	63	8	4	2	false	true	true	108
or_d(c:pk_h(A),jc:pk_h(B))	57	15	5	2	false	true	true	142
or_d(c:pk_h(A),jc:pk_k(B))	67	12	4	2	false	true	true	108
or_d(c:pk_h(A),j:multi(2,B,C,D))	137	15	6	3	false	true	true	182
or_d(c:pk_h(A),multi(2,B,C,D))	133	11	6	3	false	true	true	182
or_d(c:pk_h(A),or_b(multi(2,B,C,D),a:multi(2,E,F,G)))	241	18	9	4	false	true	true	185
or_d(c:pk_h(A),or_d(andor(multi(2,B,C,D),multi(2,E,F,G),multi(2,I,J,K)),multi(2,L,M,N)))	454	26	12	3	false	true	true	329
or_d(c:pk_h(A),or_d(c:pk_h(B),multi(2,C,D,E)))	161	18	8	3	false	true	true	217
or_d(c:pk_h(A),or_d(j:multi(2,B,C,D),multi(2,E,F,G)))	245	19	7	3	false	false	true	183
or_d(c:pk_h(A),or_d(multi(2,B,C,D),c:pk_h(E)))	161	18	8	3	false	true	true	182
or_d(c:pk_h(A),or_d(multi(2,B,C,D),j:multi(2,E,F,G)))	245	22	9	3	false	true	true	185
or_d(c:pk_h(A),or_d(multi(2,B,C,D),multi(2,E,F,G)))	241	18	9	3	false	true	true	185
or_d(c:pk_h(A),or_d(or_d(multi(2,B,C,D),multi(2,E,F,G)),multi(2,I,J,K)))	349	25	12	3	false	true	true	188
or_d(c:pk_h(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1)))	72	15	4	2	false	false	false	107
or_d(c:pk_h(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)))	76	15	4	2	false	false	false	107
or_d(c:pk_h(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),c:pk_h(B)))	95	18	6	2	false	false	false	175
or_d(c:pk_h(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,B,C,D)))	175	18	7	3	false	false	false	215
or_d(c:pk_h(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	109	18	5	2	false	false	false	107
or_d(c:pk_h(A),or_i(0,c:pk_h(B)))	57	14	6	2	false	true	true	143
or_d(c:pk_h(A),or_i(0,c:pk_k(B)))	67	11	5	2	false	true	true	109
or_d(c:pk_h(A),or_i(0,j:multi(2,B,C,D)))	141	18	7	3	false	true	true	183
or_d(c:pk_h(A),or_i(0,multi(2,B,C,D)))	137	14	7	3	false	true	true	183
or_d(c:pk_h(A),or_i(c:pk_h(B),0))	57	14	6	2	false	true	true	144
or_d(c:pk_h(A),or_i(j:multi(2,B,C,D),0))	141	18	7	3	false	true	true	184
or_d(c:pk_h(A),or_i(multi(2,B,C,D),0))	137	14	7	3	false	true	true	184
or_d(c:pk_k(A),and_b(after(1),a:multi(2,B,C,D)))	148	12	5	4	false	true	true	148
or_d(c:pk_k(A),and_b(c:pk_h(B),a:after(1)))	68	12	4	2	false	true	true	108
or_d(c:pk_k(A),and_b(multi(2,B,C,D),a:after(500000001)))	152	12	5	3	false	true	true	148
or_d(c:pk_k(A),and_b(multi(2,B,C,D),a:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	185	15	6	3	false	true	true	181
or_d(c:pk_k(A),and_b(multi(2,B,C,D),s:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	184	14	6	3	false	true	true	181
or_d(c:pk_k(A),and_b(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),a:multi(2,B,C,D)))	185	15	6	4	false	true	true	181
or_d(c:pk_k(A),andor(multi(2,B,C,D),multi(2,E,F,G),j:multi(2,I,J,K)))	360	20	8	3	false	true	true	295
or_d(c:pk_k(A),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D),0))	186	15	6	3	false	false	true	181
or_d(c:pk_k(A),andor(sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,B,C,D),multi(2,E,F,G)))	290	16	6	3	false	false	true	181
or_d(c:pk_k(A),and_v(v:after(500000001),c:pk_k(B)))	80	7	3	1	false	true	true	74
or_d(c:pk_k(A),and_v(v:after(500000001),multi(2,B,C,D)))	150	10	5	3	false	true	true	148
or_d(c:pk_k(A),and_v(vc:pk_k(B),after(1)))	75	6	3	1	false	true	true	74
or_d(c:pk_k(A),and_v(v:multi(2,B,C,D),multi(2,E,F,G)))	248	12	8	3	false	true	true	295
or_d(c:pk_k(A),and_v(v:multi(2,B,C,D),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	182	12	6	3	false	true	true	181
or_d(c:pk_k(A),and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),c:pk_k(B)))	112	9	4	2	false	true	true	107
or_d(c:pk_k(A),and_v(v:sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,B,C,D)))	182	12	6	3	false	true	true	181
or_d(c:pk_k(A),c:pk_h(B))	63	8	4	2	false	true	true	108
or_d(c:pk_k(A),c:pk_k(B))	73	5	3	1	false	true	true	74
or_d(c:pk_k(A),jc:pk_h(B))	67	12	4	2	false	true	true	108
or_d(c:pk_k(A),jc:pk_k(B))	77	9	3	1	false	true	true	74
or_d(c:pk_k(A),j:multi(2,B,C,D))	147	12	5	3	false	true	true	148
or_d(c:pk_k(A),multi(2,B,C,D))	143	8	5	3	false	true	true	148
or_d(c:pk_k(A),or_b(multi(2,B,C,D),a:multi(2,E,F,G)))	251	15	8	4	false	true	true	151
or_d(c:pk_k(A),or_d(c:pk_h(B),multi(2,C,D,E)))	171	15	7	3	false	true	true	183
or_d(c:pk_k(A),or_d(c:pk_k(B),multi(2,C,D,E)))	181	12	6	3	false	true	true	149
or_d(c:pk_k(A),or_d(j:multi(2,B,C,D),multi(2,E,F,G)))	255	16	6	3	false	false	true	149
or_d(c:pk_k(A),or_d(multi(2,B,C,D),c:pk_h(E)))	171	15	7	3	false	true	true	148
or_d(c:pk_k(A),or_d(multi(2,B,C,D),j:multi(2,E,F,G)))	255	19	8	3	false	true	true	151
or_d(c:pk_k(A),or_d(multi(2,B,C,D),multi(2,E,F,G)))	251	15	8	3	false	true	true	151
or_d(c:pk_k(A),or_d(multi(2,B,C,D),or_d(or_d(multi(2,E,F,G),multi(2,I,J,K)),multi(2,L,M,N))))	467	29	14	3	false	true	true	157
or_d(c:pk_k(A),or_d(multi(2,B,C,D),or_i(0,or_d(multi(2,E,F,G),multi(2,I,J,K)))))	363	25	12	3	false	true	true	155
or_d(c:pk_k(A),or_d(multi(2,B,C,D),or_i(j:multi(2,E,F,G),0)))	259	22	9	3	false	true	true	153
or_d(c:pk_k(A),or_d(or_d(multi(2,B,C,D),multi(2,E,F,G)),j:multi(2,I,J,K)))	363	26	11	3	false	true	true	154
or_d(c:pk_k(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(1)))	82	12	3	2	false	false	false	73
or_d(c:pk_k(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),after(500000001)))	86	12	3	2	false	false	false	73
or_d(c:pk_k(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),multi(2,B,C,D)))	185	15	6	3	false	false	false	181
or_d(c:pk_k(A),or_d(sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)))	119	15	4	2	false	false	false	73
or_d(c:pk_k(A),or_i(0,multi(2,B,C,D)))	147	11	6	3	false	true	true	149
or_d(c:pk_k(A),or_i(multi(2,B,C,D),0))	147	11	6	3	false	true	true	150
or_d(j:and_b(multi(2,A,B,C),a:after(1)),multi(2,D,E,F))	222	16	5	3	false	false	true	148
or_d(j:and_b(multi(2,A,B,C),a:after(500000001)),multi(2,D,E,F))	226	16	5	3	false	false	true	148
or_d(j:and_b(multi(2,A,B,C),a:multi(2,D,E,F)),multi(2,G,I,J))	325	19	7	4	false	false	true	294
or_d(j:and_v(v:after(1),multi(2,A,B,C)),multi(2,D,E,F))	220	14	5	3	false	false	true	148
or_d(j:and_v(v:after(500000001),multi(2,A,B,C)),multi(2,D,E,F))	224	14	5	3	false	false	true	148
or_d(j:and_v(v:multi(2,A,B,C),multi(2,D,E,F)),multi(2,G,I,J))	322	16	7	3	false	true	true	294
or_d(j:and_v(v:multi(2,A,B,C),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc)),multi(2,D,E,F))	256	16	5	3	false	true	true	180
or_d(j:and_v(v:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b),multi(2,A,B,C)),multi(2,D,E,F))	256	16	5	3	false	false	true	180
or_d(jc:and_v(v:after(1),pk_h(A)),multi(2,B,C,D))	140	17	5	3	false	false	true	148
or_d(jc:pk_h(A),after(1))	34	12	3	2	false	false	false	107
or_d(jc:pk_h(A),after(500000001))	38	12	3	2	false	false	false	107
or_d(jc:pk_h(A),c:pk_h(B))	57	15	4	2	false	false	true	108
or_d(jc:pk_h(A),c:pk_k(B))	67	12	3	2	false	false	true	107
or_d(jc:pk_h(A),jc:pk_h(B))	61	19	4	2	false	false	true	108
or_d(jc:pk_h(A),j:multi(2,B,C,D))	141	19	5	3	false	false	true	148
or_d(jc:pk_h(A),multi(2,B,C,D))	137	15	5	3	false	false	true	148
or_d(jc:pk_h(A),n:after(1))	35	13	3	2	false	false	false	107
or_d(jc:pk_h(A),n:after(500000001))	39	13	3	2	false	false	false	107
or_d(jc:pk_h(A),or_i(c:pk_h(B),0))	61	18	5	2	false	false	true	110
or_d(jc:pk_h(A),or_i(j:multi(2,B,C,D),0))	145	22	6	3	false	false	true	150
or_d(jc:pk_h(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	71	15	3	2	false	false	false	107
or_d(jc:pk_k(A),after(1))	44	9	2	1	false	false	false	73
or_d(jc:pk_k(A),after(500000001))	48	9	2	1	false	false	false	73
or_d(jc:pk_k(A),c:pk_h(B))	67	12	4	2	false	false	true	108
or_d(jc:pk_k(A),c:pk_k(B))	77	9	3	1	false	false	true	74
or_d(jc:pk_k(A),j:multi(2,B,C,D))	151	16	5	3	false	false	true	148
or_d(jc:pk_k(A),multi(2,B,C,D))	147	12	5	3	false	false	true	148
or_d(jc:pk_k(A),n:after(1))	45	10	2	1	false	false	false	73
or_d(jc:pk_k(A),n:after(500000001))	49	10	2	1	false	false	false	73
or_d(jc:pk_k(A),sha256(926a54995ca48600920a19bf7bc502ca5f2f7d07e6f804c4f00ebf0325084dbc))	81	12	3	2	false	false	false	73
or_d(j:multi(2,A,B,C),after(1))	114	12	4	3	false	false	false	147
or_d(j:multi(2,A,B,C),after(500000001))	118	12	4	3	false	false	false	147
or_d(j:multi(2,A,B,C),and_b(after(1),a:multi(2,D,E,F)))	222	16	5	4	false	false	true	148
or_d(j:multi(2,A,B,C),and_b(after(500000001),a:multi(2,D,E,F)))	226	16	5	4	false	false	true	148
or_d(j:multi(2,A,B,C),and_b(andor(multi(2,D,E,F),n:after(500000001),multi(2,G,I,J)),a:after(500000001)))	341	25	8	3	false	false	true	151
or_d(j:multi(2,A,B,C),and_b(multi(2,D,E,F),a:after(1)))	222	16	5	3	false	false	true	148
or_d(j:multi(2,A,B,C),and_b(multi(2,D,E,F),a:after(500000001)))	226	16	5	3	false	false	true	148
or_d(j:multi(2,A,B,C),and_b(multi(2,D,E,F),a:multi(2,G,I,J)))	325	19	8	4	false	false	true	295
or_d(j:multi(2,A,B,C),and_b(multi(2,D,E,F),a:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	259	19	6	3	false	false	true	181
or_d(j:multi(2,A,B,C),and_b(multi(2,D,E,F),s:sha256(c7bcb868ab4db55ca45f8eefe5b1677d9fc2c4111e295baaee1b34ed352c719b)))	258	18	6	3	false	false	true	181
